userId,problemTitle,language,code,id
698418341da9d8ecc90aa467,Trapping Rain Water,cpp,"// Trapping Rain Water\n// TODO: Implement solution\n\nclass Solution {\npublic:\n    int trap(vector<int>& height) {\n        int left = 0, right = height.size() - 1;\n        int leftMax = 0, rightMax = 0;\n        int water = 0;\n\n        while (left < right) {\n            if (height[left] < height[right]) {\n                if (height[left] >= leftMax) {\n                    leftMax = height[left];\n                } else {\n                    water += (leftMax - height[left]);\n                }\n                left++;\n            } else {\n                if (height[right] >= rightMax) {\n                    rightMax = height[right];\n                } else {\n                    water += (rightMax - height[right]);\n                }\n                right--;\n            }\n        }\n\n        return water;\n    }\n};",12
698418161da9d8ecc90aa3bc,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int count=0;\n        int n=height.length;\n        int[] left=new int[n];\n        int[] right=new int[n];\n        left[0]=height[0];\n        for(int i=1;i<n;i++){\n            left[i]=Math.max(left[i-1],height[i]);\n        }\n        right[n-1]=height[n-1];\n        for(int i=n-2;i>=0;i--){\n            right[i]=Math.max(right[i+1],height[i]);\n        }\n        for(int i=0;i<n;i++){\n            count+=Math.min(left[i],right[i])-height[i];\n        }\n        \nreturn count;\n    }\n}",13
698418311da9d8ecc90aa455,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int N=height.length, maxHeight=0;\n        int leftMax[]=new int[N];\n        int rightMax[]=new int[N];\n        leftMax[0]=height[0];\n        for(int i=1;i<N;i++){\n            leftMax[i]=Math.max(leftMax[i-1],height[i]);\n        }\n        rightMax[N-1]=height[N-1];\n        for(int i=N-2;i>=0;i--){\n            rightMax[i]=Math.max(rightMax[i+1],height[i]);\n        }\n        for(int i=0;i<N;i++){\n            maxHeight+=Math.min(leftMax[i],rightMax[i])-height[i];\n        }\n        return maxHeight;\n    }\n}",14
698418301da9d8ecc90aa44a,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int  maxwater=0,n=height.length;\n        int leftmax[]=new int[n],rightmax[]=new int[n];\n        leftmax[0] = height[0];\n        for(int i=1;i<n;i++)\n        {\n            leftmax[i]=Math.max(leftmax[i-1],height[i]);\n        }\n        rightmax[n-1]=height[n-1];\n        for(int i=n-2;i>=0;i--)\n        {\n            rightmax[i]=Math.max(rightmax[i+1],height[i]);\n        }\n        for(int i=0;i<n;i++)\n        {\n            maxwater+=Math.min(leftmax[i],rightmax[i])-height[i];\n        }\n        return maxwater;\n    }\n}",15
698418161da9d8ecc90aa3bc,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int count=0;\n        int n=height.length;\n        int[] left=new int[n];\n        int[] right=new int[n];\n        left[0]=height[0];\n        for(int i=1;i<n;i++){\n            left[i]=Math.max(left[i-1],height[i]);\n        }\n        right[n-1]=height[n-1];\n        for(int i=n-2;i>=0;i--){\n            right[i]=Math.max(right[i+1],height[i]);\n        }\n        for(int i=0;i<n;i++){\n            count+=Math.min(left[i],right[i])-height[i];\n        }\n        \nreturn count;\n    }\n}",16
698418161da9d8ecc90aa3bc,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int count=0;\n        int n=height.length;\n        int[] left=new int[n];\n        int[] right=new int[n];\n        left[0]=height[0];\n        for(int i=1;i<n;i++){\n            left[i]=Math.max(left[i-1],height[i]);\n        }\n        right[n-1]=height[n-1];\n        for(int i=n-2;i>=0;i--){\n            right[i]=Math.max(right[i+1],height[i]);\n        }\n        for(int i=0;i<n;i++){\n            count+=Math.min(left[i],right[i])-height[i];\n        }\n        \nreturn count;\n    }\n}",17
698418161da9d8ecc90aa3bc,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int count=0;\n        int n=height.length;\n        int[] left=new int[n];\n        int[] right=new int[n];\n        left[0]=height[0];\n        for(int i=1;i<n;i++){\n            left[i]=Math.max(left[i-1],height[i]);\n        }\n        right[n-1]=height[n-1];\n        for(int i=n-2;i>=0;i--){\n            right[i]=Math.max(right[i+1],height[i]);\n        }\n        for(int i=0;i<n;i++){\n            count+=Math.min(left[i],right[i])-height[i];\n        }\n        \nreturn count;\n    }\n}",18
698418161da9d8ecc90aa3bc,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int count=0;\n        int n=height.length;\n        int[] left=new int[n];\n        int[] right=new int[n];\n        left[0]=height[0];\n        for(int i=1;i<n;i++){\n            left[i]=Math.max(left[i-1],height[i]);\n        }\n        right[n-1]=height[n-1];\n        for(int i=n-2;i>=0;i--){\n            right[i]=Math.max(right[i+1],height[i]);\n        }\n        for(int i=0;i<n;i++){\n            count+=Math.min(left[i],right[i])-height[i];\n        }\n        \nreturn count;\n    }\n}",19
698418161da9d8ecc90aa3bc,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int count=0;\n        int n=height.length;\n        int[] left=new int[n];\n        int[] right=new int[n];\n        left[0]=height[0];\n        for(int i=1;i<n;i++){\n            left[i]=Math.max(left[i-1],height[i]);\n        }\n        right[n-1]=height[n-1];\n        for(int i=n-2;i>=0;i--){\n            right[i]=Math.max(right[i+1],height[i]);\n        }\n        for(int i=0;i<n;i++){\n            count+=Math.min(left[i],right[i])-height[i];\n        }\n        \nreturn count;\n    }\n}",20
698418161da9d8ecc90aa3bc,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int count=0;\n        int n=height.length;\n        int[] left=new int[n];\n        int[] right=new int[n];\n        left[0]=height[0];\n        for(int i=1;i<n;i++){\n            left[i]=Math.max(left[i-1],height[i]);\n        }\n        right[n-1]=height[n-1];\n        for(int i=n-2;i>=0;i--){\n            right[i]=Math.max(right[i+1],height[i]);\n        }\n        for(int i=0;i<n;i++){\n            count+=Math.min(left[i],right[i])-height[i];\n        }\n        \nreturn count;\n    }\n}",21
698418261da9d8ecc90aa403,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int n=height.length;\n        int water = 0;\n        int left[]=new int[n];\n        int right[]=new int[n];\n        left[0] = height[0];\n        for(int i=1;i<n;i++){\n            left[i]=Math.max(left[i-1],height[i]);\n        }\n        right[n] = height[n-1];\n        for(int i=n-2;i>=0;i--){\n            right[i]=Math.max(right[i+1],height[i]);\n        }\n        for(int i=0;i<n;i++){\n            water += Math.min(left[i], right[i]) - height[i];\n        }\n        return water;\n    }\n}",22
698418441da9d8ecc90aa4c1,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int ct=0,n=height.length;\n        int left[]=new int[n];\n        int right[]=new int[n];\n        left[0]=height[0];\n        for(int i=1;i<n;i++){\n            left[i]=Math.max(height[i],left[i-1]);\n        }right[n-1]=height[n-1];\n        for(int j=n-2;j>=0;j--){\n            right[j]=Math.max(right[j+1],height[j]);\n        }\n        for(int i=0;i<n;i++){\n            ct+=(Math.min(left[i],right[i])-height[i]);\n        }return ct;\n    }\n}",23
6984181a1da9d8ecc90aa3c6,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int n=height.length;\n        int[] leftmax=new int[n];\n        int[] rightmax=new int[n];\n        leftmax[0]=height[0];\n        int count=0;\n        for(int i=1;i<n;i++){\n            leftmax[i]=Math.max(leftmax[i-1],height[i]);\n        }\n        rightmax[n-1]=height[n-1];\n        for(int i=n-2;i>=0;i--){\n            rightmax[i]=Math.max(rightmax[i+1],height[i]);\n        }\n        for(int i=0;i<n;i++){\n            count+=Math.min(leftmax[i],rightmax[i])-height[i];\n        }\n        return count;\n    }\n}",25
6984184c1da9d8ecc90aa4e6,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int maxWater = 0, n= height.length;\n        int[] leftmax = new int[n];\n        int[] rigmax = new int[n];\n\n        leftmax[0] = height[0];\n        rigmax[n-1] = height[n-1];\n\n        for(int i=1; i<n;i++){\n            leftmax[i] = Math.max(height[i], leftmax[i-1]);\n        }\n        for(int i = n-2;i>=0; i--){\n            rigmax[i] = Math.max(height[i], rigmax[i+1]);\n        }\n\n        for(int i=0; i< n; i++){\n            maxWater += Math.min(leftmax[i], rigmax[i]) - height[i];\n        }\n        return maxWater;\n\n        \n    }\n}",26
698418411da9d8ecc90aa4a7,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int max=0;int n=height.length;\n        int left=0;int right=n-1;\n        int leftmax=height[0];int rightmax=height[n-1];\n        while(left<right){ \n            leftmax=Math.max(leftmax,height[left]);\n            rightmax=Math.max(rightmax,height[right]);\n            if(leftmax<rightmax){\n                max+=(leftmax-height[left++]);\n            }\n            else\n                max+=(rightmax-height[right--]);\n             \n        }\n        return max;\n}}",28
6984186e1da9d8ecc90aa531,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int maxwater =0, n = height.length;\n        int l=0, r=n-1, lm = height[0], rm = height[n-1];\n        while(l<r){\n            lm = Math.max(lm, height[l]);\n            rm = Math.max(rm, height[r]);\n            if(lm < rm){\n                maxwater += lm - height[l++];\n            }\n            else{\n                maxwater += rm - height[r--];\n            }\n        }\n        return maxwater;\n    }\n}",29
698418651da9d8ecc90aa520,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int len=height.length;\n     /*   int[] leftmax=new int[len];\n        int[] rightmax=new int[len];\n        leftmax[0]=height[0];\n        for(int i=1;i<len;i++){\n            leftmax[i]=Math.max(leftmax[i-1],height[i]);\n        }\n        rightmax[len-1]=height[len-1];\n        for(int i=len-2;i>=0;i--){\n            rightmax[i]=Math.max(height[i],rightmax[i+1]);\n        }\n        int water=0;\n        for(int i=0;i<len;i++){\n            water+=Math.max(0,Math.min(leftmax[i],rightmax[i])-height[i]);\n        }\n        return water;\n    }\n}\n*/\nint water=0;\nint left=0;\nint right=len-1;\nint leftmax=height[0],rightmax=height[len-1];\n\nwhile(left<right){\n    leftmax=Math.max(leftmax,height[left]);\n    rightmax=Math.max(rightmax,height[right]);\n    if(leftmax<rightmax){\n        water+=leftmax-height[left++];\n          }\n          else{\n            water+=rightmax-height[right--];\n          }\n    \n}\nreturn water;\n    }\n}\n",34
6984183b1da9d8ecc90aa48f,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int n = height.length, totalWater = 0;\n        int leftMax[] = new int[n];\n        int rightMax[] = new int[n];\n\n        leftMax[0] = height[0];\n        for ( int i = 1; i < n; i += 1 ){\n            leftMax[i] = Math.max(leftMax[i - 1], height[i]);\n        }\n\n        rightMax[n - 1] = height[n - 1];\n        for ( int i = n - 2; i >= 0; i -= 1 ){\n            rightMax[i] = Math.max(rightMax[i + 1], height[i]);\n        }\n\n        for ( int i = 0; i < n; i += 1 ){\n            totalWater += Math.min(leftMax[i], rightMax[i]) - height[i];\n        }\n\n        return totalWater;\n\n    }\n}",40
6984181b1da9d8ecc90aa3d1,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int count=0,n=height.length;\n        int l=0,leftmost=height[0];\n        int r=n-1,rightmost=height[n-1];\n        while(l<r){\n        leftmost=Math.max(height[l],leftmost);\n        rightmost=Math.max(height[r],rightmost);\n        if(leftmost<rightmost){\n            count+=leftmost-height[l];\n            l++;\n        }else{\n            count+=rightmost-height[r];\n            r--;\n        }\n        }\n        return count;\n    }\n}",43
6984188a1da9d8ecc90aa554,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int n = height.length;\n        int[] prefixMax = new int[n];\n        int[] suffixMax = new int[n];\n        prefixMax[0] = height[0];\n        for (int i = 1; i < n; i++) {\n            prefixMax[i] = Math.max(prefixMax[i - 1], height[i]);\n        }\n        suffixMax[n - 1] = height[n - 1];\n        for (int i = n - 2; i >= 0; i--) {\n            suffixMax[i] = Math.max(suffixMax[i + 1], height[i]);\n        }\n        int waterTrapped = 0;\n        for (int i = 0; i < n; i++) {\n            waterTrapped += Math.min(prefixMax[i], suffixMax[i]) - height[i];\n        }\n\n        return waterTrapped;\n    }\n}",46
698418431da9d8ecc90aa4b8,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int n=height.length;\n        int rightmax[]=new int[n];\n        int leftmax[]=new int[n];\n        int maxwater=0;\n        leftmax[0]=height[0];\n        for(int i=1;i<n;i++){\n            leftmax[i]=Math.max(leftmax[i-1],height[i]);\n        }\n        rightmax[n-1]=height[n-1];\n        for(int i=n-2;i>=0;i--){\n            rightmax[i]=Math.max(rightmax[i+1],height[i]);\n        }\n        for(int i=0;i<n;i++){\n            maxwater+=(Math.min(leftmax[i],rightmax[i])-height[i]);\n        }\n        return maxwater;\n    }\n}}",50
698418291da9d8ecc90aa421,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int left=0;\n        while(left<height.length && height[left]==0){\n            left++;\n        }\n        int right=height.length-1;\n        while(right>-1 && height[right]==0){\n            right--;\n        }\n        int ptr=0;\n        int ptr2=0;\n        int sum=0;\n        int direction=0;\n        while(left<right){\n            if(height[left]<=height[right]){\n                ptr=left;\n                ptr2=left;\n                direction=0;\n                boolean flag=true;\n                while(ptr2<=right && (height[ptr2]<height[left] || flag)){\n                    ptr2++;\n                    flag=false;\n                }\n                // System.out.println(""DIRECTION: 0 left: ""+left+"" ptr: ""+ptr+"" ptr2: ""+ptr2);\n            }\n            else{\n                ptr=right;\n                ptr2=right;\n                direction=1;\n                boolean flag=true;\n                while(ptr2>=left && (height[ptr2]<height[right] || flag)){\n                    ptr2--;\n                    flag=false;\n                }\n                // System.out.println(""DIRECTION: 1 right: ""+right+"" ptr: ""+ptr+"" ptr2: ""+ptr2);\n            }\n            if(direction==0){\n                while(ptr<ptr2){\n                    sum+=Math.min(height[left],height[ptr2])-height[ptr];\n                    ptr++;\n                }\n                left=ptr2;\n            }\n            else{\n                while(ptr>ptr2){\n                    sum+=Math.min(height[right],height[ptr2])-height[ptr];\n                    ptr--;\n                }\n                right=ptr2;\n            }\n            // System.out.println(""sum :""+sum);\n\n        }\n        return sum;\n    }\n}",51
698418131da9d8ecc90aa3b8,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int n = height.length;\n        int[] lmax =new int[n];\n        int[] rmax =new int[n];\n        lmax[0]=height[0];\n        rmax[n-1]=height[n-1];\n        for(int i=1;i<n;i++){\n            lmax[i]=Math.max(lmax[i-1],height[i]);\n        }\n        for(int j=n-2;j>-1;j--){\n            rmax[j]=Math.max(rmax[j+1],height[j]);\n        }\n        int capacity=0;\n        for(int i=0;i<n;i++){\n            capacity+=Math.min(lmax[i],rmax[i])-height[i];\n        }\n        return capacity;\n    }\n}",53
698418271da9d8ecc90aa408,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int sum=0;\n        int[] leftmax=new int[height.length];\n        int[] rightmax=new int[height.length];\n        leftmax[0]=height[0];\n        rightmax[height.length-1]=height[height.length-1];\n        for(int i=1;i<height.length;i++){\n            leftmax[i]=Math.max(height[i],leftmax[i-1]);\n        }\n        for(int i=height.length-2;i>=0;i--){\n            rightmax[i]=Math.max(height[i],rightmax[i+1]);\n        }\n        for(int k=0;k<height.length;k++){\n            sum+=Math.min(leftmax[k],rightmax[k])-height[k];\n        }\n        return sum;\n    }\n}",55
6984181e1da9d8ecc90aa3e4,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int l=height.length;\n        int max=0;\n        int left[]=new int [l];\n        int right[]=new int[l];\n        left[0]=height[0];\n        for(int i=1;i<l;i++){\n            left[i]=Math.max(left[i-1],height[i]);\n        }\n        right[l-1]=height[l-1];\n        for(int j=l-2;j>=0;j--){\n            right[j]=Math.max(right[j+1],height[j]);\n        }\n        for(int i=0;i<l;i++){\n            max+=(right[i]>left[i])?left[i]-height[i]:right[i]-height[i];\n        }\n        return max;\n    }\n}",56
698418851da9d8ecc90aa54e,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int n=height.length;\n        int left[]=new int[n];\n        int right[]=new int[n];\n        int totalarea=0;\n        left[0]=height[0];\n        right[n-1]=height[n-1];\n        for(int i=1;i<n;i++){\n            left[i]=Math.max(left[i-1],height[i]);\n        }\n        for(int i=n-2;i>-1;i--){\n            right[i]=Math.max(right[i+1],height[i]);\n        }\n        for(int cur=0;cur<n;cur++){\n            totalarea+=Math.min(left[cur],right[cur])-height[cur];\n        }\n        return totalarea;\n    }\n}",63
698418371da9d8ecc90aa481,Trapping Rain Water,java,"class Solution {\n    public Object solution(Object input) {\n        \n         if (height == null || height.length == 0) {\n            return 0;\n        }\n\n        int n = height.length;\n        int[] left_max = new int[n];\n        int[] right_max = new int[n];\n\n \n        left_max[0] = height[0];\n        for (int i = 1; i < n; i++) {\n            left_max[i] = Math.max(left_max[i - 1], height[i]);\n        }\n\n    \n        right_max[n - 1] = height[n - 1];\n        for (int i = n - 2; i >= 0; i--) {\n            right_max[i] = Math.max(right_max[i + 1], height[i]);\n        }\n\n       \n        int totalWater = 0;\n        for (int i = 0; i < n; i++) {\n    \n            totalWater += Math.min(left_max[i], right_max[i]) - height[i];\n        }\n\n        return totalWater;\n    }\n}",67
6984184a1da9d8ecc90aa4db,Trapping Rain Water,java,"class Solution {\n    public Object solution(Object input) {\n        // TODO: Implement solution\n        class Solution {\n    public int trap(int[] height) {\n        int maxCapacity = 0;\n        int heightLength=height.length;\n        int[] leftMax=new int[heightLength];\n        int[] rightMax=new int[heightLength];\n        leftMax[0]=height[0];\n        rightMax[heightLength-1]=height[heightLength-1];\n        for(int i=1;i<heightLength;i++){\n            leftMax[i]=Math.max(leftMax[i-1],height[i]);\n        }\n        for(int i=heightLength-2;i>=0;i--){\n            rightMax[i]=Math.max(rightMax[i+1],height[i]);\n        }\n        for(int i=0;i<heightLength;i++){\n            maxCapacity+=(Math.min(leftMax[i],rightMax[i])-height[i]);\n        }\n        return maxCapacity;\n    }\n}\n        return null;\n    }\n}",68
698418e21da9d8ecc90aa9cf,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int left = 0, right = height.length - 1;\n        int leftMax = 0, rightMax = 0, maxWater = 0;\n        while (left < right) {\n            if (height[left] < height[right]) {\n                if (height[left] >= leftMax) {\n                    leftMax = height[left]; \n                } else {\n                    maxWater += leftMax - height[left];\n                }\n                left++;\n            } else {\n                if (height[right] >= rightMax) {\n                    rightMax = height[right]; \n                } else {\n                    maxWater += rightMax - height[right];\n                }\n                right--;\n            }\n        }\n        return maxWater;\n    }\n}",69
698419011da9d8ecc90aaa95,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int n=height.length;\n        int maxwater=0;\n        int leftMax[]=new int[n],rightMax[] =new int[n];\n        leftMax[0]=height[0];\n        for(int i=1;i<n;i++){\n            leftMax[i]=Math.max(leftMax[i-1],height[i]);\n        }\n        rightMax[n-1]=height[n-1];\n        for(int i=n-2;i>=0;i--){\n            rightMax[i]=Math.max(rightMax[i+1],height[i]);\n        }\n      for(int i=0;i<n;i++){\n        maxwater+=Math.min(leftMax[i],rightMax[i])-height[i];\n      }\n      return maxwater;\n\n        \n    }\n}",71
698418561da9d8ecc90aa502,Trapping Rain Water,python,"class Solution {\n    public int trap(int[] height) {\n        int maxWater=0,n=height.length;\n        int leftmax[]=new int[n];\n        int rightmax[]=new int[n];\n        int maxLen=0;\n        leftmax[0]=height[0];\n        for(int i=1;i<n;i++){\n            leftmax[i]=Math.max(leftmax[i-1],height[i]);\n        }\n        rightmax[n-1]=height[n-1];\n        for(int j=n-2;j>=0;j--){\n            rightmax[j]=Math.max(rightmax[j+1],height[j]);\n        }\n        for(int i=0;i<n;i++){\n            maxWater+=(Math.min(leftmax[i],rightmax[i])-height[i]);\n        }\n\nreturn maxWater;\n\n        \n    }\n}",72
698419b21da9d8ecc90aafde,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] arr) {\n        int n=arr.length;\n        int lmax[]=new int[n];\n        int rmax[]=new int[n];\n        lmax[0]=arr[0];\n        rmax[n-1]=arr[n-1];\n        for(int i=1;i<n;i++)\n            lmax[i]=Math.max(lmax[i-1],arr[i]);\n        for(int i=n-2;i>=0;i--)\n            rmax[i]=Math.max(rmax[i+1],arr[i]);\n        int res=0;\n        for(int i=0;i<n;i++)\n            res+=Math.min(lmax[i],rmax[i])-arr[i];\n        return res;\n    }\n}",74
698418561da9d8ecc90aa502,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int maxWater=0,n=height.length;\n        int leftmax[]=new int[n];\n        int rightmax[]=new int[n];\n        int maxLen=0;\n        leftmax[0]=height[0];\n        for(int i=1;i<n;i++){\n            leftmax[i]=Math.max(leftmax[i-1],height[i]);\n        }\n        rightmax[n-1]=height[n-1];\n        for(int j=n-2;j>=0;j--){\n            rightmax[j]=Math.max(rightmax[j+1],height[j]);\n        }\n        for(int i=0;i<n;i++){\n            maxWater+=(Math.min(leftmax[i],rightmax[i])-height[i]);\n        }\n\nreturn maxWater;\n\n        \n    }\n}",75
6984181c1da9d8ecc90aa3d8,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int left=0,right=height.length-1;\n        int leftMax=0,rightMax=0,total=0;\n        while(left<right){\n            leftMax=Math.max(leftMax,height[left]);\n            rightMax=Math.max(rightMax,height[right]);\n            if(leftMax<rightMax){\n                total+=(leftMax-height[left]);\n                left++;\n            }else{\n                total+=(rightMax-height[right]);\n                right--;\n            }\n        }\n        return total;\n    }\n}",77
6984196a1da9d8ecc90aae24,Trapping Rain Water,python,"class Solution(object):\n    def setZeroes(self, matrix):\n        zeroinFirstCol = False\n        for row in range(len(matrix)):\n            if matrix[row][0] == 0:\n                zeroinFirstCol = True\n            for col in range(1, len(matrix[0])):\n                if matrix[row][col] == 0:\n                    matrix[row][0] = 0\n                    matrix[0][col] = 0\n\n        for row in range(len(matrix) - 1, -1, -1):\n            for col in range(len(matrix[0]) - 1, 0, -1):\n                if matrix[row][0] == 0 or matrix[0][col] == 0:\n                    matrix[row][col] = 0\n            if zeroinFirstCol:\n                matrix[row][0] = 0",78
